income,credit_score,debt_to_income,age,existing_loans,employment,home_ownership,purpose,region,approved
55872.1,686.0,0.17,26.0,0,unemployed,own,education,NA,1
57613.88,660.0,0.366,40.0,0,full_time,own,debt_consolidation,NA,1
60428.67,681.0,0.259,36.0,0,full_time,own,auto,LATAM,1
58199.48,655.0,0.277,60.0,1,part_time,mortgage,auto,APAC,1
81493.61,700.0,0.252,21.0,0,full_time,mortgage,vacation,EU,1
33802.24,825.0,0.675,40.0,1,full_time,own,auto,APAC,1
80516.0,667.0,0.24,40.0,0,full_time,rent,home_improvement,NA,1
58165.64,710.0,0.072,28.0,1,unemployed,rent,debt_consolidation,NA,1
71785.06,830.0,0.128,39.0,0,full_time,mortgage,education,NA,1
44714.22,651.0,0.411,46.0,1,full_time,rent,business,APAC,1
88915.36,817.0,0.48,39.0,1,full_time,rent,medical,LATAM,1
87421.43,690.0,0.238,52.0,1,full_time,rent,medical,EU,1
82272.63,815.0,0.473,18.0,0,full_time,own,debt_consolidation,NA,1
37734.41,743.0,0.409,30.0,2,full_time,rent,vacation,APAC,1
79924.18,711.0,0.297,53.0,2,part_time,mortgage,auto,EU,1
72287.39,685.0,0.289,47.0,1,full_time,own,debt_consolidation,NA,1
36105.12,646.0,0.342,43.0,3,full_time,rent,debt_consolidation,NA,1
64562.65,695.0,0.425,50.0,1,self_employed,own,debt_consolidation,NA,1
71561.62,753.0,0.368,19.0,0,full_time,rent,education,NA,1
75009.35,689.0,0.239,46.0,1,full_time,rent,auto,APAC,1
68190.7,668.0,0.299,49.0,1,full_time,mortgage,business,NA,1
70242.17,672.0,0.558,31.0,0,part_time,own,home_improvement,EU,1
91525.01,759.0,0.35,64.0,0,self_employed,rent,debt_consolidation,NA,1
87068.61,776.0,0.424,40.0,1,part_time,own,medical,NA,1
15000.0,643.0,0.385,18.0,0,self_employed,rent,vacation,APAC,0
59286.11,643.0,0.353,42.0,3,full_time,rent,education,EU,1
62036.28,717.0,0.333,31.0,0,unemployed,own,education,APAC,1
33462.23,797.0,0.428,50.0,1,full_time,mortgage,home_improvement,EU,1
66695.3,770.0,0.406,43.0,0,full_time,other,business,APAC,1
87477.64,602.0,0.352,32.0,1,full_time,rent,education,NA,1
45441.78,672.0,0.237,53.0,1,full_time,own,auto,EU,1
71055.22,625.0,0.366,47.0,0,full_time,own,debt_consolidation,NA,1
48515.18,671.0,0.312,30.0,0,full_time,own,vacation,APAC,1
52905.58,802.0,0.283,36.0,2,part_time,rent,vacation,EU,1
91593.09,590.0,0.641,43.0,0,part_time,own,home_improvement,NA,1
55233.96,577.0,0.135,34.0,2,part_time,own,business,EU,1
73319.82,632.0,0.435,35.0,2,full_time,mortgage,debt_consolidation,APAC,1
31318.07,710.0,0.216,38.0,0,full_time,other,business,NA,1
98521.72,733.0,0.336,27.0,1,self_employed,mortgage,education,EU,1
75847.74,721.0,0.628,18.0,1,full_time,rent,debt_consolidation,APAC,1
61715.0,772.0,0.205,40.0,0,full_time,own,vacation,NA,1
75359.84,567.0,0.233,18.0,0,full_time,rent,home_improvement,EU,1
39623.25,773.0,0.318,28.0,1,full_time,mortgage,debt_consolidation,APAC,1
86285.55,668.0,0.218,20.0,2,full_time,rent,vacation,NA,1
59168.27,741.0,0.426,22.0,1,part_time,rent,home_improvement,NA,1
61326.75,597.0,0.256,42.0,1,self_employed,own,home_improvement,EU,1
56150.2,690.0,0.398,36.0,1,unemployed,mortgage,vacation,EU,1
54548.27,707.0,0.16,35.0,2,full_time,own,education,APAC,1
77504.07,771.0,0.103,25.0,0,full_time,own,business,EU,1
69606.32,579.0,0.293,31.0,1,self_employed,other,auto,EU,1
76731.47,692.0,0.132,42.0,0,full_time,mortgage,medical,NA,1
64841.7,614.0,0.502,37.0,0,full_time,rent,auto,NA,1
74237.6,725.0,0.136,46.0,1,part_time,own,debt_consolidation,EU,1
57460.72,744.0,0.195,48.0,2,full_time,rent,home_improvement,NA,1
105135.17,780.0,0.37,35.0,1,full_time,rent,debt_consolidation,LATAM,1
36777.25,653.0,0.25,19.0,0,full_time,rent,debt_consolidation,NA,1
87696.87,755.0,0.138,30.0,0,full_time,own,vacation,NA,1
89622.33,785.0,0.565,37.0,0,full_time,rent,medical,APAC,1
49661.14,575.0,0.2,30.0,0,,rent,auto,NA,1
105126.92,733.0,0.296,27.0,0,full_time,own,education,NA,1
82918.83,757.0,0.295,39.0,1,self_employed,rent,business,LATAM,1
82480.5,672.0,0.405,62.0,0,self_employed,rent,education,APAC,1
65504.4,605.0,0.375,33.0,1,self_employed,own,medical,NA,1
61089.93,756.0,0.221,38.0,1,self_employed,mortgage,education,NA,1
61230.64,606.0,0.281,25.0,1,full_time,mortgage,vacation,EU,1
72029.55,678.0,0.293,50.0,0,full_time,mortgage,medical,NA,1
90221.35,687.0,0.41,47.0,1,full_time,rent,education,NA,1
68263.66,740.0,0.18,46.0,0,full_time,rent,vacation,NA,1
48594.01,646.0,0.562,52.0,0,part_time,own,home_improvement,APAC,1
79839.69,642.0,0.229,34.0,1,full_time,mortgage,business,NA,1
81580.71,697.0,0.319,35.0,1,self_employed,mortgage,business,APAC,1
76783.87,760.0,0.181,55.0,2,full_time,mortgage,debt_consolidation,NA,1
78418.98,850.0,0.164,44.0,1,full_time,rent,vacation,EU,1
60123.29,584.0,0.215,18.0,1,self_employed,rent,debt_consolidation,EU,0
48278.19,712.0,0.204,43.0,1,full_time,mortgage,vacation,NA,1
49372.52,614.0,0.27,32.0,2,part_time,mortgage,auto,EU,0
35561.66,761.0,0.203,47.0,1,,rent,debt_consolidation,NA,1
69265.08,624.0,0.403,42.0,2,self_employed,mortgage,debt_consolidation,APAC,1
63497.92,643.0,0.226,21.0,1,self_employed,mortgage,debt_consolidation,APAC,1
57080.22,649.0,0.213,41.0,1,full_time,other,education,NA,1
,685.0,0.273,40.0,1,full_time,rent,business,EU,1
42548.29,713.0,0.439,42.0,1,self_employed,rent,education,LATAM,1
85175.13,724.0,0.346,44.0,0,full_time,mortgage,medical,NA,1
53036.73,690.0,0.308,53.0,0,part_time,rent,auto,NA,1
71490.65,597.0,0.148,42.0,0,,rent,auto,APAC,1
39967.66,741.0,0.183,38.0,1,full_time,mortgage,debt_consolidation,NA,1
90896.7,686.0,0.167,49.0,1,full_time,own,auto,EU,1
62407.5,771.0,0.477,60.0,1,unemployed,mortgage,auto,NA,1
70220.73,640.0,0.384,47.0,0,full_time,mortgage,auto,EU,1
106864.04,578.0,0.217,40.0,0,full_time,rent,home_improvement,NA,1
92295.92,688.0,0.252,42.0,0,full_time,rent,home_improvement,NA,1
59481.82,781.0,0.221,41.0,2,full_time,own,home_improvement,APAC,1
54322.04,701.0,0.214,38.0,3,full_time,mortgage,debt_consolidation,EU,1
59140.19,676.0,0.375,60.0,0,part_time,mortgage,home_improvement,NA,1
74178.17,629.0,0.285,31.0,0,full_time,mortgage,vacation,APAC,1
63105.97,813.0,0.57,50.0,2,full_time,own,medical,NA,1
57885.61,618.0,0.47,37.0,0,full_time,rent,medical,NA,1
91409.26,639.0,0.477,23.0,1,full_time,rent,medical,EU,1
62944.22,730.0,0.401,36.0,0,self_employed,rent,auto,LATAM,1
,560.0,0.269,33.0,2,self_employed,mortgage,education,NA,1
66633.37,779.0,0.392,44.0,0,self_employed,rent,medical,APAC,1
97135.73,734.0,0.278,39.0,1,self_employed,rent,vacation,EU,1
71431.75,753.0,0.516,28.0,0,full_time,mortgage,education,NA,1
82333.29,729.0,0.369,53.0,1,self_employed,own,home_improvement,APAC,1
51957.0,679.0,0.351,49.0,0,full_time,own,business,NA,1
49632.33,616.0,0.335,54.0,1,self_employed,own,home_improvement,APAC,1
73274.71,680.0,0.529,40.0,0,part_time,rent,vacation,EU,1
82793.96,622.0,0.148,38.0,0,full_time,rent,debt_consolidation,NA,1
65724.62,724.0,0.541,45.0,0,full_time,other,auto,NA,1
41844.92,746.0,0.298,32.0,0,full_time,mortgage,debt_consolidation,NA,1
40515.35,793.0,0.151,39.0,1,full_time,own,vacation,NA,1
39311.54,716.0,0.23,36.0,1,full_time,mortgage,education,LATAM,1
33182.8,755.0,0.122,23.0,1,,own,auto,APAC,1
66970.74,669.0,0.398,39.0,2,full_time,rent,debt_consolidation,APAC,1
85250.79,657.0,0.195,34.0,2,part_time,mortgage,business,EU,1
64758.52,723.0,0.34,36.0,1,full_time,own,auto,NA,1
24312.53,663.0,0.456,42.0,0,full_time,mortgage,vacation,APAC,1
61566.31,709.0,0.239,51.0,0,full_time,rent,business,NA,1
62069.62,616.0,0.288,30.0,1,full_time,mortgage,business,NA,1
102727.98,628.0,0.164,35.0,0,full_time,own,business,NA,1
38771.52,734.0,0.273,30.0,1,full_time,rent,home_improvement,LATAM,1
57967.8,752.0,0.629,30.0,1,full_time,own,business,APAC,1
95705.35,621.0,0.413,32.0,1,full_time,rent,home_improvement,NA,1
73099.61,737.0,0.288,36.0,1,self_employed,rent,home_improvement,LATAM,1
75139.64,653.0,0.247,44.0,0,self_employed,own,auto,APAC,1
67062.52,691.0,0.315,41.0,0,full_time,mortgage,home_improvement,EU,1
70938.98,789.0,0.336,27.0,2,part_time,own,auto,NA,1
78996.97,747.0,0.27,51.0,1,self_employed,mortgage,vacation,NA,1
50429.25,746.0,0.384,47.0,1,,rent,auto,NA,1
80805.05,824.0,0.206,29.0,1,full_time,mortgage,medical,EU,1
40285.95,641.0,0.205,50.0,0,full_time,own,auto,EU,1
70910.62,621.0,0.364,41.0,0,full_time,rent,vacation,NA,1
68217.34,639.0,0.18,36.0,0,self_employed,rent,education,NA,1
53906.72,672.0,0.407,42.0,1,self_employed,rent,education,EU,1
64591.67,525.0,0.318,38.0,0,full_time,rent,auto,APAC,1
53794.28,675.0,0.101,43.0,0,full_time,mortgage,vacation,NA,1
45709.38,652.0,0.333,40.0,1,self_employed,mortgage,debt_consolidation,APAC,1
58634.93,745.0,0.118,35.0,1,full_time,mortgage,auto,LATAM,1
45128.2,715.0,0.403,18.0,0,full_time,rent,medical,APAC,1
70810.35,648.0,0.29,43.0,0,full_time,mortgage,vacation,NA,1
44298.46,731.0,0.542,34.0,1,self_employed,other,auto,APAC,1
77815.59,741.0,0.449,46.0,0,part_time,rent,home_improvement,APAC,1
43733.38,636.0,0.193,43.0,0,part_time,mortgage,medical,APAC,1
54806.69,655.0,0.078,35.0,1,part_time,rent,auto,NA,1
53757.14,534.0,0.229,48.0,1,,own,business,NA,1
88852.64,614.0,0.173,40.0,0,full_time,rent,medical,NA,1
70945.22,638.0,0.539,40.0,0,self_employed,mortgage,education,NA,1
61188.79,695.0,0.319,37.0,1,self_employed,rent,debt_consolidation,APAC,1
73976.95,624.0,0.432,55.0,0,full_time,rent,education,NA,1
27070.54,654.0,0.286,31.0,1,full_time,own,auto,APAC,1
64223.6,604.0,0.298,35.0,0,unemployed,rent,business,EU,1
100955.26,702.0,0.316,26.0,0,full_time,mortgage,medical,EU,1
,720.0,0.453,45.0,1,full_time,mortgage,education,NA,1
66222.44,718.0,0.357,32.0,2,full_time,own,business,NA,1
74866.31,691.0,0.193,33.0,0,full_time,rent,education,NA,1
81120.89,582.0,0.515,33.0,3,part_time,rent,debt_consolidation,LATAM,1
29045.6,647.0,0.285,39.0,3,part_time,own,business,NA,1
34718.12,661.0,0.265,25.0,3,full_time,rent,vacation,NA,1
68785.24,662.0,0.02,18.0,1,full_time,rent,business,NA,1
52132.22,695.0,0.396,43.0,0,full_time,own,education,EU,1
88616.45,790.0,0.332,18.0,0,full_time,other,debt_consolidation,EU,1
59326.86,747.0,0.332,47.0,1,full_time,own,auto,LATAM,1
30178.45,621.0,0.272,54.0,3,full_time,rent,debt_consolidation,NA,0
42175.75,737.0,0.251,36.0,1,self_employed,mortgage,business,NA,1
15505.83,735.0,0.276,51.0,1,unemployed,rent,business,APAC,1
60785.74,634.0,0.376,38.0,1,full_time,mortgage,auto,NA,1
61609.09,749.0,0.397,54.0,0,part_time,mortgage,education,NA,1
57359.67,679.0,0.292,33.0,1,self_employed,rent,medical,LATAM,1
84419.82,591.0,0.434,18.0,1,,rent,medical,EU,1
86573.36,722.0,0.311,37.0,1,self_employed,rent,vacation,NA,1
61933.01,705.0,0.259,55.0,2,full_time,rent,auto,LATAM,1
26575.51,674.0,0.344,43.0,0,full_time,rent,education,NA,1
76111.07,687.0,0.157,33.0,1,full_time,own,auto,NA,1
74996.48,640.0,0.348,41.0,1,full_time,own,business,NA,1
70569.05,733.0,0.135,48.0,1,self_employed,own,education,NA,1
82666.64,687.0,0.197,37.0,1,part_time,own,education,NA,1
44033.09,702.0,0.078,64.0,0,full_time,rent,business,APAC,1
101157.6,715.0,0.299,33.0,1,full_time,mortgage,business,LATAM,1
47730.3,609.0,0.513,48.0,3,unemployed,mortgage,debt_consolidation,APAC,0
78486.01,627.0,0.306,46.0,2,self_employed,own,business,LATAM,1
34627.74,535.0,0.397,31.0,0,part_time,rent,vacation,NA,0
48255.24,730.0,0.602,34.0,2,full_time,own,auto,NA,1
92294.64,605.0,0.368,48.0,0,full_time,own,business,NA,1
60303.8,699.0,0.228,39.0,2,full_time,rent,auto,EU,1
80118.61,716.0,0.245,41.0,1,self_employed,own,business,NA,1
,732.0,0.32,22.0,0,self_employed,rent,medical,NA,1
63110.75,606.0,0.244,45.0,1,self_employed,mortgage,business,LATAM,1
89549.31,685.0,0.253,41.0,1,full_time,rent,medical,NA,1
60740.14,807.0,0.438,37.0,1,unemployed,own,home_improvement,APAC,1
32946.71,810.0,0.443,42.0,2,unemployed,mortgage,medical,NA,1
50541.68,759.0,0.122,34.0,2,part_time,mortgage,debt_consolidation,EU,1
74921.45,714.0,0.222,32.0,4,self_employed,rent,auto,EU,1
72119.16,620.0,0.264,36.0,0,full_time,rent,auto,NA,1
36792.95,740.0,0.392,33.0,0,full_time,own,vacation,NA,1
51961.83,679.0,0.457,60.0,0,full_time,rent,debt_consolidation,EU,1
54529.02,729.0,0.644,47.0,1,full_time,own,home_improvement,EU,1
58421.55,646.0,0.264,28.0,1,full_time,rent,auto,NA,1
40233.56,678.0,0.27,58.0,0,part_time,rent,auto,NA,1
53689.32,701.0,0.391,34.0,1,full_time,own,business,NA,1
51885.01,707.0,0.238,38.0,2,full_time,own,auto,NA,1
78887.6,725.0,0.303,47.0,2,full_time,rent,business,APAC,1
79564.18,649.0,0.27,18.0,1,part_time,rent,education,NA,1
62375.41,596.0,0.01,36.0,0,self_employed,rent,home_improvement,NA,1
57943.28,804.0,0.335,32.0,1,full_time,mortgage,vacation,EU,1
67518.64,850.0,0.298,40.0,3,self_employed,rent,education,APAC,1
50301.65,721.0,0.473,42.0,0,unemployed,mortgage,debt_consolidation,NA,1
44357.02,597.0,0.321,37.0,0,part_time,other,medical,EU,1
48076.02,636.0,0.169,37.0,1,part_time,rent,medical,EU,1
53573.36,726.0,0.289,49.0,0,part_time,rent,business,NA,1
44057.47,784.0,0.069,41.0,0,unemployed,rent,medical,NA,1
67917.07,605.0,0.175,38.0,0,full_time,rent,vacation,APAC,1
78134.88,681.0,0.396,39.0,1,self_employed,own,debt_consolidation,NA,1
36432.23,704.0,0.29,56.0,0,full_time,rent,home_improvement,NA,1
65452.32,751.0,0.431,40.0,0,,own,auto,EU,1
61041.16,666.0,0.084,33.0,0,part_time,mortgage,home_improvement,NA,1
71147.16,581.0,0.291,19.0,2,self_employed,mortgage,business,NA,1
64767.1,733.0,0.263,24.0,1,self_employed,own,business,NA,1
38835.21,769.0,0.435,33.0,1,self_employed,mortgage,debt_consolidation,NA,1
42276.99,684.0,0.401,37.0,0,part_time,mortgage,auto,EU,1
65529.62,718.0,0.397,32.0,2,full_time,own,business,NA,1
83518.06,657.0,0.505,42.0,1,self_employed,mortgage,business,NA,1
25144.63,631.0,0.276,32.0,0,full_time,mortgage,auto,EU,1
71223.08,762.0,0.48,29.0,0,full_time,rent,auto,APAC,1
86413.2,717.0,0.195,44.0,1,full_time,mortgage,debt_consolidation,EU,1
62245.53,724.0,0.19,52.0,0,part_time,rent,education,NA,1
74903.64,795.0,0.41,27.0,0,part_time,rent,auto,NA,1
52344.76,616.0,0.139,40.0,0,self_employed,rent,medical,LATAM,1
62851.41,651.0,0.389,19.0,0,full_time,own,education,NA,1
35823.56,701.0,0.332,23.0,1,self_employed,mortgage,business,NA,1
22801.82,650.0,0.449,32.0,1,part_time,mortgage,vacation,EU,0
81969.78,745.0,0.313,49.0,1,unemployed,own,auto,APAC,1
47270.09,677.0,0.327,30.0,0,full_time,rent,education,LATAM,1
56800.5,621.0,0.381,30.0,2,part_time,own,business,NA,1
40044.04,695.0,0.24,38.0,0,self_employed,other,auto,LATAM,1
39620.55,702.0,0.235,38.0,0,full_time,own,business,NA,1
61870.92,755.0,0.377,30.0,0,full_time,rent,debt_consolidation,APAC,1
51867.61,718.0,0.316,58.0,2,full_time,mortgage,business,NA,1
71803.48,722.0,0.271,35.0,0,full_time,rent,medical,LATAM,1
73145.69,712.0,0.31,39.0,0,full_time,rent,vacation,APAC,1
70775.29,677.0,0.511,34.0,0,part_time,own,home_improvement,APAC,1
69294.81,640.0,0.267,42.0,1,full_time,own,vacation,EU,1
,710.0,0.263,50.0,6,part_time,rent,education,NA,1
45783.31,667.0,0.115,55.0,0,full_time,own,business,NA,1
64011.17,808.0,0.315,30.0,0,full_time,own,business,NA,1
85388.42,784.0,0.399,49.0,1,self_employed,other,medical,APAC,1
87761.72,734.0,0.42,43.0,0,self_employed,rent,education,NA,1
,716.0,0.333,48.0,2,part_time,own,business,NA,1
59377.6,684.0,0.435,37.0,0,part_time,mortgage,education,NA,1
89446.18,602.0,0.408,36.0,0,unemployed,own,vacation,APAC,1
74145.42,675.0,0.454,47.0,1,unemployed,rent,medical,NA,1
68514.73,697.0,0.438,48.0,1,part_time,own,medical,EU,1
61081.68,706.0,0.508,54.0,0,full_time,mortgage,medical,NA,1
58091.58,723.0,0.3,40.0,0,full_time,own,home_improvement,NA,1
70187.94,754.0,0.161,37.0,1,part_time,other,business,EU,1
60457.27,642.0,0.4,18.0,1,full_time,own,home_improvement,NA,1
64233.58,642.0,0.414,22.0,1,full_time,rent,medical,EU,1
66414.78,792.0,0.508,34.0,0,full_time,mortgage,business,NA,1
52794.71,744.0,0.474,27.0,3,self_employed,rent,education,LATAM,1
74578.33,663.0,0.553,46.0,0,full_time,own,vacation,NA,1
117456.4,682.0,0.394,25.0,1,self_employed,rent,home_improvement,NA,1
33014.24,683.0,0.347,33.0,4,self_employed,rent,home_improvement,LATAM,1
70832.23,692.0,0.154,33.0,1,part_time,own,debt_consolidation,APAC,1
51316.58,723.0,0.357,50.0,2,full_time,own,vacation,NA,1
75393.25,850.0,0.254,32.0,1,self_employed,other,education,NA,1
65838.03,703.0,0.345,43.0,2,part_time,mortgage,home_improvement,NA,1
78713.39,736.0,0.327,40.0,0,full_time,rent,vacation,EU,1
86159.12,572.0,0.377,47.0,1,,rent,debt_consolidation,NA,1
68463.58,656.0,0.308,47.0,1,full_time,mortgage,home_improvement,NA,1
85376.94,776.0,0.432,38.0,0,part_time,own,vacation,EU,1
22802.64,718.0,0.01,21.0,0,self_employed,mortgage,home_improvement,NA,1
,383.0,0.343,36.0,2,full_time,mortgage,vacation,APAC,0
71751.12,737.0,0.464,38.0,2,unemployed,mortgage,auto,NA,1
84401.18,824.0,0.544,41.0,0,full_time,rent,education,LATAM,1
43042.24,550.0,0.408,31.0,1,self_employed,mortgage,medical,EU,0
50046.14,796.0,0.522,49.0,3,self_employed,rent,vacation,LATAM,1
67626.89,496.0,0.34,38.0,3,full_time,own,vacation,APAC,0
64693.32,756.0,0.32,29.0,1,self_employed,mortgage,business,NA,1
70095.23,689.0,0.384,33.0,3,self_employed,own,vacation,NA,1
84521.27,526.0,0.32,57.0,1,full_time,own,vacation,NA,1
33226.03,721.0,0.226,45.0,1,,mortgage,education,APAC,1
82528.74,771.0,0.258,48.0,2,full_time,rent,vacation,NA,1
65149.07,715.0,0.187,28.0,0,full_time,mortgage,business,APAC,1
61331.93,731.0,0.383,31.0,0,full_time,mortgage,debt_consolidation,APAC,1
38519.93,661.0,0.321,31.0,0,full_time,rent,vacation,NA,1
74054.88,560.0,0.277,40.0,0,full_time,rent,auto,EU,1
21546.06,738.0,0.252,36.0,1,full_time,mortgage,auto,APAC,1
76671.09,812.0,0.381,33.0,0,unemployed,mortgage,home_improvement,APAC,1
38142.09,769.0,0.414,34.0,1,full_time,mortgage,education,NA,1
65962.24,551.0,0.184,30.0,0,self_employed,own,auto,NA,1
62854.96,584.0,0.165,36.0,1,,mortgage,home_improvement,EU,1
86051.69,631.0,0.435,49.0,3,full_time,own,home_improvement,NA,1
61784.21,578.0,0.155,23.0,2,self_employed,rent,home_improvement,EU,1
52505.51,693.0,0.386,41.0,0,full_time,rent,auto,LATAM,1
55881.15,718.0,0.514,52.0,2,full_time,mortgage,home_improvement,NA,1
87911.89,590.0,0.514,36.0,0,unemployed,own,home_improvement,NA,1
74653.35,744.0,0.409,33.0,0,full_time,rent,business,NA,1
58058.66,732.0,0.405,47.0,1,full_time,mortgage,medical,LATAM,1
60743.96,652.0,0.59,28.0,1,part_time,rent,debt_consolidation,NA,1
36790.81,678.0,0.04,38.0,0,full_time,rent,auto,NA,1
71992.54,554.0,0.264,28.0,0,part_time,rent,education,EU,1
33323.32,667.0,0.422,19.0,5,full_time,rent,debt_consolidation,NA,0
78532.34,691.0,0.28,36.0,0,full_time,mortgage,medical,NA,1
67315.19,702.0,0.469,25.0,2,full_time,rent,home_improvement,EU,1
107965.13,717.0,0.315,38.0,1,full_time,rent,vacation,EU,1
45197.56,707.0,0.336,49.0,2,part_time,own,auto,NA,1
63152.08,671.0,0.287,57.0,2,self_employed,mortgage,business,NA,1
97369.18,710.0,0.257,39.0,1,self_employed,own,medical,APAC,1
86445.01,760.0,0.254,48.0,0,,mortgage,medical,NA,1
52468.18,683.0,0.353,42.0,0,unemployed,own,vacation,LATAM,1
69031.41,712.0,0.227,34.0,0,self_employed,rent,education,NA,1
65035.99,677.0,0.434,19.0,0,full_time,mortgage,business,NA,1
70075.21,645.0,0.398,54.0,1,full_time,mortgage,education,EU,1
52423.75,727.0,0.452,28.0,1,full_time,rent,medical,EU,1
63392.23,651.0,0.185,52.0,0,full_time,mortgage,education,NA,1
36235.06,717.0,0.116,43.0,3,,mortgage,vacation,EU,1
67432.22,692.0,0.319,28.0,1,full_time,mortgage,debt_consolidation,LATAM,1
73100.37,669.0,0.668,41.0,2,unemployed,mortgage,business,NA,1
60906.45,667.0,0.472,59.0,2,full_time,rent,home_improvement,NA,1
35929.08,654.0,0.253,53.0,0,full_time,mortgage,auto,NA,1
82793.57,575.0,0.371,33.0,1,unemployed,mortgage,medical,NA,1
71561.45,717.0,0.407,31.0,0,full_time,rent,home_improvement,NA,1
51931.73,706.0,0.156,39.0,0,full_time,rent,auto,APAC,1
59949.19,749.0,0.484,36.0,1,full_time,mortgage,medical,LATAM,1
37987.95,653.0,0.3,50.0,2,part_time,mortgage,medical,LATAM,1
46542.62,823.0,0.309,45.0,0,full_time,rent,medical,NA,1
55319.4,663.0,0.323,21.0,1,part_time,mortgage,education,NA,1
87111.57,629.0,0.457,43.0,0,self_employed,mortgage,business,NA,1
53488.94,620.0,0.229,36.0,0,part_time,mortgage,auto,NA,1
76523.85,569.0,0.115,38.0,2,self_employed,own,home_improvement,EU,1
55310.31,797.0,0.359,40.0,0,part_time,mortgage,debt_consolidation,NA,1
69463.06,786.0,0.075,50.0,1,part_time,other,vacation,NA,1
62454.88,732.0,0.284,48.0,0,full_time,other,business,APAC,1
80715.02,627.0,0.462,31.0,2,full_time,rent,education,APAC,1
55373.4,817.0,0.389,37.0,2,full_time,rent,vacation,LATAM,1
36694.49,665.0,0.445,34.0,0,full_time,rent,vacation,NA,1
40124.92,671.0,0.394,21.0,1,full_time,rent,auto,APAC,1
55426.21,791.0,0.609,37.0,1,part_time,rent,education,NA,1
42516.92,736.0,0.249,56.0,0,full_time,rent,vacation,NA,1
72383.82,844.0,0.368,21.0,2,full_time,own,home_improvement,NA,1
56616.17,707.0,0.267,38.0,1,full_time,own,home_improvement,EU,1
107742.92,662.0,0.435,37.0,2,self_employed,own,debt_consolidation,NA,1
33721.14,647.0,0.313,41.0,3,full_time,rent,vacation,APAC,1
68665.4,561.0,0.526,28.0,1,part_time,rent,home_improvement,NA,1
44696.85,670.0,0.256,24.0,0,part_time,other,medical,LATAM,1
56118.78,770.0,0.489,24.0,1,full_time,rent,home_improvement,NA,1
67545.55,732.0,0.391,51.0,0,self_employed,rent,business,APAC,1
23143.32,691.0,0.316,28.0,0,self_employed,mortgage,vacation,LATAM,1
69262.87,620.0,0.385,33.0,1,self_employed,mortgage,auto,EU,1
99252.33,706.0,0.351,59.0,0,unemployed,rent,debt_consolidation,APAC,1
56838.11,761.0,0.363,31.0,0,full_time,own,medical,EU,1
69676.54,720.0,0.295,41.0,0,self_employed,rent,home_improvement,NA,1
83448.59,702.0,0.236,49.0,1,self_employed,rent,medical,EU,1
